selector_id,selector_name,period,n,pending,mean_pct,median_pct,win_pct,plus10_pct,plus20_pct,minus10_pct,minus20_pct,max_up_pct,max_down_pct,top3_ex_mean_pct,cash_pl_100_yen,required_capital_yen,capital_return_pct,simple_annualized_pct
dual_top1_agreement,Fusion,2024-02,3,0,-4.37968677838,4.82985729967,66.6666666667,33.3333333333,0,33.3333333333,33.3333333333,12.2291021672,-30.198019802,,100,196100,0.050994390617,0.0510282704519
dual_top1_agreement,Fusion,2024-03,4,0,-1.43037915904,-0.88376560999,50,0,0,25,0,6.09756097561,-10.0515463918,-10.0515463918,-6600,77600,-8.50515463918,-8.51080532411
dual_top1_agreement,Fusion,2024-04,7,0,-4.70925605809,5.24691358025,57.1428571429,14.2857142857,0,42.8571428571,14.2857142857,10.4,-41.9230769231,-14.5083760158,-21200,153100,-13.8471587198,-13.8563585444
dual_top1_agreement,Fusion,2024-05,6,0,28.5690670531,13.871440536,83.3333333333,66.6666666667,33.3333333333,0,0,111.111111111,-3.4375,3.52588383838,15700,66300,23.6802413273,23.6959740904
dual_top1_agreement,Fusion,2024-06,4,0,25.9500979829,6.11531224483,75,25,25,0,0,91.5697674419,0,0,65500,137500,47.6363636364,47.6680124533
dual_top1_agreement,Fusion,2024-07,6,0,9.58193115934,-5.53091397851,33.3333333333,16.6666666667,16.6666666667,50,0,91.1428615025,-13.3333333333,-11.6626984127,3660.0006104,143800,2.54520209346,2.5468930839
dual_top1_agreement,Fusion,2024-08,3,0,20.5873093992,15.2854511971,100,66.6666666667,33.3333333333,0,0,45.35665621,1.1198207904,,11869.9996948,79590.0009156,14.9139333563,14.9238419285
dual_top1_agreement,Fusion,2024-09,6,0,-6.13896184633,-5.18273594065,16.6666666667,16.6666666667,16.6666666667,33.3333333333,33.3333333333,22.2222222222,-23.6363636364,-18.4686954836,-27629.9995422,114619.999695,-24.1057403732,-24.1217558309
dual_top1_agreement,Fusion,2024-10,11,0,3.13082031178,1.38888888889,54.5454545455,18.1818181818,18.1818181818,27.2727272727,0,51.5527950311,-16.2962962963,-5.48403077222,2333.33129883,264400,0.882500491237,0.883086810056
dual_top1_agreement,Fusion,2024-11,2,0,2.2372351785,2.2372351785,50,50,50,50,50,30.7456567977,-26.2711864407,,2919.99969482,19580.0003052,14.9131749198,14.9230829881
dual_top1_agreement,Fusion,2024-12,3,0,31.6026676025,11.6883116883,66.6666666667,66.6666666667,33.3333333333,33.3333333333,33.3333333333,105.405405405,-22.2857142857,,33000,33300,99.0990990991,99.1649389115
dual_top1_agreement,Fusion,2025-01,6,0,2.76317896731,1.72965527438,50,16.6666666667,0,0,0,17.0520231214,-8.70004917236,-5.20269361034,5259.9975586,183380.001831,2.86835942092,2.87815045548
dual_top1_agreement,Fusion,2025-02,4,0,-2.87072193353,-3.28112747468,50,0,0,25,0,5.82010795593,-10.7407407407,-10.7407407407,-16339.9993897,210300,-7.76985230131,-7.7963743933
dual_top1_agreement,Fusion,2025-03,3,0,8.5077086233,22.8070175439,66.6666666667,66.6666666667,66.6666666667,33.3333333333,33.3333333333,30.8851224105,-28.1690140845,,33400,106200,31.450094162,31.5574478488
dual_top1_agreement,Fusion,2025-04,1,0,31.1827956989,31.1827956989,100,100,100,0,0,31.1827956989,31.1827956989,,2900,9300,31.1827956989,31.2892369727
dual_top1_agreement,Fusion,2025-05,6,0,0.79866885399,2.56477968142,50,50,0,33.3333333333,0,15.7480314961,-16.2337662338,-13.3810633811,-630.00030517,48809.9998474,-1.29071974419,-1.29512556639
dual_top1_agreement,Fusion,2025-06,2,0,55.2306547619,55.2306547619,100,100,100,0,0,82.8571428571,27.6041666667,,8200,22700,36.1233480176,36.2466536767
dual_top1_agreement,Fusion,2025-07,4,0,-2.86059272878,-8.63785212421,25,25,0,50,0,18.3333333333,-12.5,-12.5,-2060.00061035,22500,-9.15555826823,-9.18681041424
dual_top1_agreement,Fusion,2025-09,1,0,-19.8335644938,-19.8335644938,0,0,0,100,0,-19.8335644938,-19.8335644938,,-7150,36050,-19.8335644938,-19.9012656033
dual_top1_agreement,Fusion,2025-10,4,0,14.6450812084,-5.43532777918,25,25,25,25,0,84.1176470588,-14.6666666667,-14.6666666667,48300,112400,42.9715302491,43.1182119149
dual_top1_agreement,Fusion,2025-11,2,0,73.4615384616,73.4615384616,100,100,50,0,0,130,16.9230769231,,8900,12500,71.2,71.4430384615
dual_top1_agreement,Fusion,2025-12,4,0,-14.1044170356,-18.1666666666,25,25,0,75,50,19.7849462366,-39.8692810458,-39.8692810458,2700,123600,2.18446601942,2.19192261016
dual_top1_agreement,Fusion,2026-01,2,0,10.6312056737,10.6312056737,100,50,0,0,0,18.2624113475,3,,11200,86400,12.962962963,18.0710877863
dual_top1_agreement,Fusion,2026-02,3,0,15.5534538321,2.9689608637,66.6666666667,33.3333333333,33.3333333333,0,0,51.1475409836,-7.45614035088,,30000,106600,28.1425891182,39.2323267405
dual_top1_agreement,Fusion,2026-03,10,0,13.5513343709,11.5643906655,60,60,40,10,0,43.216080402,-11.1012433393,3.24657242535,74750,227300,32.8860536736,45.8449788506
dual_top1_agreement,Fusion,2026-04,5,0,-14.9306423857,-11.4035087719,0,0,0,80,40,-2.88739172281,-25.9212198221,-24.568910819,-43700,167200,-26.1363636364,-36.4355373872
dual_top1_agreement,Fusion,2026-05,8,0,-3.76912102007,-2.20081135903,37.5,0,0,37.5,12.5,8.74848116646,-23.3590733591,-10.082256806,-7600,282900,-2.68646164723,-3.74507621445
dual_top1_agreement,Fusion,2026-06,5,0,-12.0985302819,-11.5384615385,20,0,0,60,20,9.23566878981,-29.7085201794,-24.1399743754,-31300,128400,-24.3769470405,-33.9828132803
dual_top1_agreement,Fusion,2026-08,1,0,-0.210526315789,-0.210526315789,0,0,0,0,0,-0.210526315789,-0.210526315789,,-100,47500,-0.210526315789,-0.293485335476
dual_top1_agreement,Fusion,2026-09,2,1,39.7243388615,39.7243388615,100,100,100,0,0,41.3043478261,38.1443298969,,67400,170600,39.5076201641,55.0758089992
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-01,2,0,-1.47757711916,-1.47757711916,50,0,0,0,0,5.6338028169,-8.58895705521,,-1200,61000,-1.96721311475,-1.97392812106
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-02,4,0,4.33612626762,7.834893437,75,50,0,25,0,16.3043478261,-14.6296296296,-14.6296296296,-9800,145500,-6.735395189,-6.75838620143
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-03,1,0,2.57862019089,2.57862019089,100,0,0,0,0,2.57862019089,2.57862019089,,820.001220703,31800,2.57862019089,2.58742221173
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-04,3,0,8.40467581953,6.99300699301,66.6666666667,33.3333333333,0,0,0,19.1950464396,-0.974025974026,,14100,93200,15.1287553648,15.1803967894
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-05,6,0,-4.35864351014,-11.7229564366,33.3333333333,16.6666666667,16.6666666667,66.6666666667,0,22.0149253731,-13.6363636364,-12.9780427872,-9000,177600,-5.06756756757,-5.08486551455
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-06,3,0,55.7891828534,54.3933054393,100,66.6666666667,66.6666666667,0,0,106.403940887,6.5703022339,,39600,120300,32.9177057357,33.0300690581
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-07,2,0,-3.86060272465,-3.86060272465,50,50,0,50,0,10.650887574,-18.3720930233,,-4300,76800,-5.59895833333,-5.61807016226
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-08,3,0,-9.49787341074,-5.84795321637,33.3333333333,0,0,33.3333333333,33.3333333333,2.88624787776,-25.5319148936,,-4100,58900,-6.96095076401,-6.98471170171
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-09,2,0,-7.73535855597,-7.73535855597,0,0,0,50,0,-0.566037735849,-14.9046793761,,-8900,110700,-8.03974706414,-8.06719043152
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-10,7,0,8.92562138119,-9.75369458128,42.8571428571,42.8571428571,28.5714285714,42.8571428571,28.5714285714,80.0838574423,-25.6666666667,-17.1305559585,15200,313300,4.85157995531,4.86814063689
dual_top1_agreement_g3_no_acute_selloff,Balance,2023-12,3,0,0.602750920567,0,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0,21.5596330275,-19.7513802658,,8923.33335876,102413.333321,8.71305822146,8.74279991058
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-01,2,0,-3.92254824482,-3.92254824482,50,0,0,0,0,2.03442158266,-9.87951807229,,-7940.00091553,95780.0003052,-8.28983179184,-8.29533941981
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-02,3,0,-4.37968677838,4.82985729967,66.6666666667,33.3333333333,0,33.3333333333,33.3333333333,12.2291021672,-30.198019802,,100,196100,0.050994390617,0.0510282704519
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-03,2,0,-0.28455284553,-0.28455284553,50,0,0,0,0,6.09756097561,-6.66666666667,,-500,15000,-3.33333333333,-3.33554794521
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-04,4,0,-5.5018629216,6.12345679013,75,0,0,25,25,7.66871165644,-41.9230769231,-41.9230769231,-16900,117000,-14.4444444444,-14.4540410959
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-05,6,0,28.5690670531,13.871440536,83.3333333333,66.6666666667,33.3333333333,0,0,111.111111111,-3.4375,3.52588383838,15700,66300,23.6802413273,23.6959740904
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-06,4,0,25.9500979829,6.11531224483,75,25,25,0,0,91.5697674419,0,0,65500,137500,47.6363636364,47.6680124533
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-07,5,0,11.6273496493,-10.4166666667,40,20,20,60,0,91.1428615025,-13.3333333333,-12.2857142857,3860.0006104,112800,3.42198635674,3.42425986822
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-08,2,0,23.2382385002,23.2382385002,100,50,50,0,0,45.35665621,1.1198207904,,3569.99969482,25290.0009156,14.116249765,14.1256283693
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-09,4,0,-14.2515216127,-15.8848614072,0,0,0,50,50,-1.6,-23.6363636364,-23.6363636364,-29400,103400,-28.4332688588,-28.4521594552
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-10,10,0,3.79884061457,1.56400966184,60,20,20,30,0,51.5527950311,-16.2962962963,-5.76040906596,4633.33129883,199600,2.32130826595,2.322850505
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-11,2,0,2.2372351785,2.2372351785,50,50,50,50,50,30.7456567977,-26.2711864407,,2919.99969482,19580.0003052,14.9131749198,14.9230829881
dual_top1_agreement_g3_no_acute_selloff,Balance,2024-12,3,0,31.6026676025,11.6883116883,66.6666666667,66.6666666667,33.3333333333,33.3333333333,33.3333333333,105.405405405,-22.2857142857,,33000,33300,99.0990990991,99.1649389115
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-01,6,0,2.76317896731,1.72965527438,50,16.6666666667,0,0,0,17.0520231214,-8.70004917236,-5.20269361034,5259.9975586,183380.001831,2.86835942092,2.87815045548
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-02,4,0,-2.87072193353,-3.28112747468,50,0,0,25,0,5.82010795593,-10.7407407407,-10.7407407407,-16339.9993897,210300,-7.76985230131,-7.7963743933
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-03,2,0,26.8460699772,26.8460699772,100,100,100,0,0,30.8851224105,22.8070175439,,35400,106200,33.3333333333,33.4471153846
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-04,1,0,31.1827956989,31.1827956989,100,100,100,0,0,31.1827956989,31.1827956989,,2900,9300,31.1827956989,31.2892369727
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-05,6,0,0.79866885399,2.56477968142,50,50,0,33.3333333333,0,15.7480314961,-16.2337662338,-13.3810633811,-630.00030517,48809.9998474,-1.29071974419,-1.29512556639
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-06,2,0,55.2306547619,55.2306547619,100,100,100,0,0,82.8571428571,27.6041666667,,8200,22700,36.1233480176,36.2466536767
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-07,4,0,-2.86059272878,-8.63785212421,25,25,0,50,0,18.3333333333,-12.5,-12.5,-2060.00061035,22500,-9.15555826823,-9.18681041424
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-09,1,0,-19.8335644938,-19.8335644938,0,0,0,100,0,-19.8335644938,-19.8335644938,,-7150,36050,-19.8335644938,-19.9012656033
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-10,3,0,24.4156638335,-3.5765379113,33.3333333333,33.3333333333,33.3333333333,0,0,84.1176470588,-7.29411764706,,51600,112400,45.9074733096,46.0641767041
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-11,1,0,130,130,100,100,100,0,0,130,130,,7800,6000,130,130.44375
dual_top1_agreement_g3_no_acute_selloff,Balance,2025-12,4,0,-14.1044170356,-18.1666666666,25,25,0,75,50,19.7849462366,-39.8692810458,-39.8692810458,2700,123600,2.18446601942,2.19192261016
dual_top1_agreement_g3_no_acute_selloff,Balance,2026-01,2,0,10.6312056737,10.6312056737,100,50,0,0,0,18.2624113475,3,,11200,86400,12.962962963,18.0710877863
dual_top1_agreement_g3_no_acute_selloff,Balance,2026-02,3,0,15.5534538321,2.9689608637,66.6666666667,33.3333333333,33.3333333333,0,0,51.1475409836,-7.45614035088,,30000,106600,28.1425891182,39.2323267405
dual_top1_agreement_g3_no_acute_selloff,Balance,2026-03,8,0,14.044413815,11.5643906655,62.5,62.5,37.5,12.5,0,43.216080402,-11.1012433393,1.08297547657,64750,191539.99939,33.8049494656,47.1259704396
dual_top1_agreement_g3_no_acute_selloff,Balance,2026-04,5,0,-14.9306423857,-11.4035087719,0,0,0,80,40,-2.88739172281,-25.9212198221,-24.568910819,-43700,167200,-26.1363636364,-36.4355373872
dual_top1_agreement_g3_no_acute_selloff,Balance,2026-05,8,0,-3.76912102007,-2.20081135903,37.5,0,0,37.5,12.5,8.74848116646,-23.3590733591,-10.082256806,-7600,282900,-2.68646164723,-3.74507621445
dual_top1_agreement_g3_no_acute_selloff,Balance,2026-06,4,0,-7.6960328075,-10.7241857242,25,0,0,50,0,9.23566878981,-18.5714285714,-18.5714285714,-4800,62500,-7.68,-10.7063450382
dual_top1_agreement_g3_no_acute_selloff,Balance,2026-08,1,0,-0.210526315789,-0.210526315789,0,0,0,0,0,-0.210526315789,-0.210526315789,,-100,47500,-0.210526315789,-0.293485335476
dual_top1_agreement_g3_no_acute_selloff,Balance,2026-09,1,1,38.1443298969,38.1443298969,100,100,100,0,0,38.1443298969,38.1443298969,,37000,97000,38.1443298969,53.1753069174
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-01,14,0,6.01063999937,5.6338028169,64.2857142857,28.5714285714,28.5714285714,0,0,24.7311827957,-8.58895705521,0.905037418559,21600,416600,5.18482957273,5.20252778906
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-02,20,0,4.33612626762,7.834893437,75,50,0,25,0,16.3043478261,-14.6296296296,2.22408716907,-49000,727500,-6.735395189,-6.75838620143
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-03,13,0,15.3622926305,2.57862019089,69.2307692308,30.7692307692,30.7692307692,30.7692307692,0,61.4876033058,-14.7834274953,1.5246994279,121500.006104,613400,19.8076306005,19.8752431857
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-04,25,0,3.33379262668,-0.833683223273,44,24,4,16,0,25.1978891821,-12.5874125874,0.898037891167,54166.6625977,718433.337402,7.53955304935,7.5652890237
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-05,40,0,-0.955512515312,-11.1111111111,42.5,25,22.5,57.5,0,29.9163179916,-14.5736434109,-3.45863390776,-4300,1079200,-0.398443291327,-0.399803362177
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-06,15,0,55.7891828534,54.3933054393,100,66.6666666667,66.6666666667,0,0,106.403940887,6.5703022339,43.135493345,198000,601500,32.9177057357,33.0300690581
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-07,10,0,-3.86060272465,-3.86060272465,50,50,0,50,0,10.650887574,-18.3720930233,-10.0798128526,-21500,384000,-5.59895833333,-5.61807016226
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-08,19,0,-7.49832111374,-5.84795321637,26.3157894737,0,0,26.3157894737,26.3157894737,2.88624787776,-25.5319148936,-9.44542779965,-20500,294500,-6.96095076401,-6.98471170171
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-09,10,0,-7.73535855597,-7.73535855597,0,0,0,50,0,-0.566037735849,-14.9046793761,-10.8079246217,-44500,553500,-8.03974706414,-8.06719043152
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-10,47,0,6.41473093039,-5.70342205323,48.9361702128,31.914893617,21.2765957447,31.914893617,21.2765957447,80.0838574423,-25.6666666667,1.39183594094,76000,1566500,4.85157995531,4.86814063689
all_conditions_stacked,Cloud合計（モード別積上げ）,2023-12,19,0,-0.628735806786,0,26.3157894737,26.3157894737,26.3157894737,26.3157894737,0,21.5596330275,-19.7513802658,-4.78905496322,38536.661911,627946.671486,6.13693226844,6.1578804507
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-01,10,0,-3.92254824482,-3.92254824482,50,0,0,0,0,2.03442158266,-9.87951807229,-6.47553531373,-39700.0045776,478900.001526,-8.28983179184,-8.29533941981
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-02,15,0,-4.37968677838,4.82985729967,66.6666666667,33.3333333333,0,33.3333333333,33.3333333333,12.2291021672,-30.198019802,-8.53188401477,500,980500,0.050994390617,0.0510282704519
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-03,33,0,0.579243156117,4.89913544669,51.5151515152,15.1515151515,0,21.2121212121,0,19.4366197183,-14.5161290323,-1.09150760906,-4800,447700,-1.07214652669,-1.07285884322
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-04,35,0,-1.65407962234,5.24691358025,60,17.1428571429,5.71428571429,40,14.2857142857,53.0864197531,-41.9230769231,-5.4520508215,-97200,785800,-12.3695596844,-12.3777778165
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-05,33,0,28.8588570262,15.242881072,81.8181818182,66.6666666667,36.3636363636,3.0303030303,0,111.111111111,-12.8378378378,20.6336316177,80600,331500,24.3137254902,24.3298791297
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-06,23,0,22.9759968459,5.30303030303,73.9130434783,21.7391304348,21.7391304348,0,0,91.5697674419,-1.16009280742,12.6869312565,332475,687500,48.36,48.392129589
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-07,35,0,7.12043280475,-0.645161290323,40,22.8571428571,20,48.5714285714,5.71428571429,91.1428615025,-52.3703681098,-0.75666988566,33100.003052,845500,3.91484364897,3.91744460673
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-08,26,0,16.7806460893,15.2854511971,84.6153846154,53.8461538462,30.7692307692,7.69230769231,0,76.2962962963,-12.5567322239,11.7081386785,79059.9998474,638950.004578,12.3734250381,12.3816457383
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-09,40,0,-5.99579774093,-7.01492537314,17.5,17.5,12.5,35,25,22.2222222222,-23.6363636364,-8.28374530551,-170153.323364,761479.998779,-22.3450811101,-22.3599268147
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-10,60,0,4.81703529563,1.38888888889,56.6666666667,23.3333333333,23.3333333333,28.3333333333,1.66666666667,51.5527950311,-21.0053859964,2.35725846745,12733.3251954,1257200,1.01283210272,1.01350501172
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-11,13,0,2.62363258003,8.91938392966,53.8461538462,38.4615384615,38.4615384615,38.4615384615,38.4615384615,30.7456567977,-26.2711864407,-5.81297468527,14059.9990845,221540.000916,6.34648326548,6.35069976464
all_conditions_stacked,Cloud合計（モード別積上げ）,2024-12,15,0,31.6026676025,11.6883116883,66.6666666667,66.6666666667,33.3333333333,33.3333333333,33.3333333333,105.405405405,-22.2857142857,13.1519831519,165000,166500,99.0990990991,99.1649389115
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-01,30,0,2.76317896731,1.72965527438,50,16.6666666667,0,0,0,17.0520231214,-8.70004917236,1.17552961686,26299.987793,916900.009155,2.86835942092,2.87815045548
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-02,26,0,-2.47406340838,-0.40891513234,50,3.84615384615,3.84615384615,26.9230769231,0,21.8784530387,-17.731629393,-4.25410076384,-84239.9932861,1267200,-6.64772674291,-6.67041850246
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-03,14,0,11.127474531,22.8070175439,71.4285714286,71.4285714286,71.4285714286,28.5714285714,28.5714285714,30.8851224105,-28.1690140845,5.73902510932,169000,531000,31.8267419962,31.9353813559
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-04,5,0,31.1827956989,31.1827956989,100,100,100,0,0,31.1827956989,31.1827956989,31.1827956989,14500,46500,31.1827956989,31.2892369727
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-05,30,0,0.79866885399,2.56477968142,50,50,0,33.3333333333,0,15.7480314961,-16.2337662338,-0.862371439578,-3150.00152585,244049.999237,-1.29071974419,-1.29512556639
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-06,13,0,39.15470743,27.6041666667,76.9230769231,76.9230769231,76.9230769231,23.0769230769,0,82.8571428571,-19.6610169492,26.0439768019,33080.0003052,113500,29.1453747182,29.2448613338
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-07,23,0,-2.68023928579,-10.4575163399,26.0869565217,26.0869565217,4.34782608696,52.1739130435,0,24.4680851064,-14.450867052,-6.13901276731,-13000.0030518,156500,-8.30671121518,-8.33506585443
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-08,3,0,-4.7660063164,-10.8527131783,33.3333333333,0,0,66.6666666667,0,7.40740740741,-10.8527131783,,-6800,99000,-6.86868686869,-6.89213286713
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-09,5,0,-19.8335644938,-19.8335644938,0,0,0,100,0,-19.8335644938,-19.8335644938,-19.8335644938,-35750,180250,-19.8335644938,-19.9012656033
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-10,22,0,12.3482578194,-7.29411764706,22.7272727273,22.7272727273,22.7272727273,22.7272727273,0,84.1176470588,-19.0298507463,1.01624899211,236066.668701,562000,42.0047453205,42.1481269031
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-11,9,0,79.7435897436,130,100,100,55.5555555556,0,0,130,16.9230769231,54.6153846154,43400,56000,77.5,77.7645432692
all_conditions_stacked,Cloud合計（モード別積上げ）,2025-12,23,0,-8.97074676196,-13.3333333333,34.7826086957,34.7826086957,8.69565217391,65.2173913043,43.4782608696,31.3627254509,-39.8692810458,-14.4418786332,90700,776600,11.679114087,11.7189802938
all_conditions_stacked,Cloud合計（モード別積上げ）,2026-01,13,0,11.4144682995,18.2624113475,92.3076923077,53.8461538462,15.3846153846,0,0,24.907063197,-7.7380952381,8.03115501519,81500,432000,18.8657407407,26.2998866889
all_conditions_stacked,Cloud合計（モード別積上げ）,2026-02,15,0,15.5534538321,2.9689608637,66.6666666667,33.3333333333,33.3333333333,0,0,51.1475409836,-7.45614035088,6.65493204428,150000,533000,28.1425891182,39.2323267405
all_conditions_stacked,Cloud合計（モード別積上げ）,2026-03,54,0,12.9048823839,11.2466843501,59.2592592593,59.2592592593,38.8888888889,14.8148148148,0,43.216080402,-18.4705882353,11.1218707357,381750,1154200,33.0748570438,46.1081811978
all_conditions_stacked,Cloud合計（モード別積上げ）,2026-04,34,0,-7.53339620387,-11.2244897959,20.5882352941,20.5882352941,8.82352941176,61.7647058824,29.4117647059,32.5925925926,-25.9212198221,-11.0028573724,-168800,896000,-18.8392857143,-26.2630069179
all_conditions_stacked,Cloud合計（モード別積上げ）,2026-05,40,0,-3.76912102007,-2.20081135903,37.5,0,0,37.5,12.5,8.74848116646,-23.3590733591,-4.7840617379,-38000,1414500,-2.68646164723,-3.74507621445
all_conditions_stacked,Cloud合計（モード別積上げ）,2026-06,24,0,-11.3647807028,-11.5384615385,20.8333333333,0,0,58.3333333333,16.6666666667,9.23566878981,-29.7085201794,-14.3077020589,-130000,552800,-23.516642547,-32.7835012041
all_conditions_stacked,Cloud合計（モード別積上げ）,2026-08,5,0,-0.210526315789,-0.210526315789,0,0,0,0,0,-0.210526315789,-0.210526315789,-0.210526315789,-500,237500,-0.210526315789,-0.293485335476
all_conditions_stacked,Cloud合計（モード別積上げ）,2026-09,9,5,39.5487823099,38.1443298969,100,100,100,0,0,41.3043478261,38.1443298969,38.6709995518,306600,779400,39.337952271,54.8392825662
all_conditions_unique,Cloud合計（銘柄均等）,2023-01,3,0,7.2586761858,5.6338028169,66.6666666667,33.3333333333,33.3333333333,0,0,24.7311827957,-8.58895705521,,5700,88900,6.41169853768,6.43358462404
all_conditions_unique,Cloud合計（銘柄均等）,2023-02,4,0,4.33612626762,7.834893437,75,50,0,25,0,16.3043478261,-14.6296296296,-14.6296296296,-9800,145500,-6.735395189,-6.75838620143
all_conditions_unique,Cloud合計（銘柄均等）,2023-03,3,0,16.4275986671,2.57862019089,66.6666666667,33.3333333333,33.3333333333,33.3333333333,0,61.4876033058,-14.7834274953,,30170.0012207,145400,20.7496569606,20.8204851166
all_conditions_unique,Cloud合計（銘柄均等）,2023-04,8,0,3.2814750088,-0.90385459865,37.5,25,12.5,12.5,0,25.1978891821,-12.5874125874,-5.02682850886,21733.3312988,310766.668701,6.99345634127,7.01732823551
all_conditions_unique,Cloud合計（銘柄均等）,2023-05,11,0,-1.00323254039,-11.1111111111,45.4545454545,27.2727272727,18.1818181818,54.5454545455,0,29.9163179916,-14.5736434109,-9.21911341774,-2400,253200,-0.947867298578,-0.951102807145
all_conditions_unique,Cloud合計（銘柄均等）,2023-06,3,0,55.7891828534,54.3933054393,100,66.6666666667,66.6666666667,0,0,106.403940887,6.5703022339,,39600,120300,32.9177057357,33.0300690581
all_conditions_unique,Cloud合計（銘柄均等）,2023-07,2,0,-3.86060272465,-3.86060272465,50,50,0,50,0,10.650887574,-18.3720930233,,-4300,76800,-5.59895833333,-5.61807016226
all_conditions_unique,Cloud合計（銘柄均等）,2023-08,4,0,-7.12340505805,-2.92397660818,25,0,0,25,25,2.88624787776,-25.5319148936,-25.5319148936,-4100,58900,-6.96095076401,-6.98471170171
all_conditions_unique,Cloud合計（銘柄均等）,2023-09,2,0,-7.73535855597,-7.73535855597,0,0,0,50,0,-0.566037735849,-14.9046793761,,-8900,110700,-8.03974706414,-8.06719043152
all_conditions_unique,Cloud合計（銘柄均等）,2023-10,10,0,5.9753251015,-2.36908554399,50,30,20,30,20,80.0838574423,-25.6666666667,-10.1783317839,15200,313300,4.85157995531,4.86814063689
all_conditions_unique,Cloud合計（銘柄均等）,2023-12,4,0,-0.859639568165,-2.62340551718,25,25,25,25,0,21.5596330275,-19.7513802658,-19.7513802658,7403.33213806,131383.334541,5.63490960548,5.65414415269
all_conditions_unique,Cloud合計（銘柄均等）,2024-01,2,0,-3.92254824482,-3.92254824482,50,0,0,0,0,2.03442158266,-9.87951807229,,-7940.00091553,95780.0003052,-8.28983179184,-8.29533941981
all_conditions_unique,Cloud合計（銘柄均等）,2024-02,3,0,-4.37968677838,4.82985729967,66.6666666667,33.3333333333,0,33.3333333333,33.3333333333,12.2291021672,-30.198019802,,100,196100,0.050994390617,0.0510282704519
all_conditions_unique,Cloud合計（銘柄均等）,2024-03,14,0,0.781867924446,0.501515775295,50,21.4285714286,0,21.4285714286,0,19.4366197183,-14.5161290323,-3.06146030212,5400,244300,2.2103970528,2.21186560427
